,BurstID,Date,MJD,MJD(bary@inf freq.),DM,DMError,width,widtherror,flux,fluxerror,bandwidth,bandwidtherror,Lower_Freq.(MHz),Lower_Freq_err(MHz),feakfrequency,feakfrequencyerror,Upper_Freq.(MHz),Upper_freq_err(MHz),Tsamp(s),Nchan,fluence_mJyms,fluenceerror,energy,energyerror,note,bestfit,saturation_tag
11391,B11392,20240818,60539.713631245,60539.720224507,527.7,0.1,2.95,0.16,102.69,6.31,142.6,7.4,1004.7,3.0,1076.0,3.6,1147.3,6.8,4.9152e-05,4096,302.64,24.79,1.8350400000000001e+37,1.77957e+36,NA,CDF,False
11392,B11393,20240818,60539.713706215,60539.720299477,528.9,0.1,2.8,0.09,93.73,4.93,453.5,10.3,1016.2,3.4,1242.9,5.1,1469.6,9.7,4.9152e-05,4096,262.6,16.41,5.0637100000000005e+37,3.3662e+36,NA,CDF,False
11393,B11394,20240818,60539.71376208,60539.720355342,529.8,0.3,5.15,0.07,260.58,10.78,371.2,9.9,1123.5,8.5,1309.1,4.8,1494.8,4.9,4.9152e-05,4096,1340.82,58.68,2.11633e+38,1.08467e+37,NA,CDF,False
11394,B11395,20240818,60539.713815774,60539.720409036,529.5,0.2,3.2,0.36,44.2,1.77,149.4,29.9,1002.4,21.1,1077.1,21.1,1151.8,21.1,4.9152e-05,4096,141.46,17.09,8.98669e+36,2.10071e+36,NA,CDF,False
11395,B11396,20240818,60539.714199082,60539.720792344,528.8,0.1,1.35,0.09,84.58,3.36,218.4,12.2,1012.7,3.4,1121.9,6.0,1231.0,11.7,4.9152e-05,4096,114.22,8.83,1.06072e+37,1.01187e+36,NA,CDF,False
11396,B11397,20240818,60539.714516112,60539.721109374,529.9,0.4,3.09,0.13,99.17,4.56,225.6,10.4,1265.2,9.3,1378.0,5.1,1490.8,4.6,4.9152e-05,4096,306.82,19.2,2.94323e+37,2.28768e+36,NA,CDF,False
11397,B11398,20240818,60539.714518137,60539.721111399,529.8,0.1,7.32,0.23,121.32,5.53,239.2,4.9,1002.9,1.6,1122.5,2.5,1242.0,4.7,4.9152e-05,4096,887.73,49.26,9.02918e+37,5.34059e+36,NA,CDF,False
11398,B11399,20240818,60539.714788074,60539.721381337,531.8,0.1,2.8,0.12,76.47,4.04,445.3,89.1,1002.4,63.0,1225.0,63.0,1447.7,63.0,4.9152e-05,4096,213.84,14.64,4.0489700000000004e+37,8.56281e+36,complex,Manual,False
11399,B11400,20240818,60539.714960434,60539.721553697,527.2,0.5,2.45,0.51,20.93,1.4,147.8,3.1,1024.7,1.7,1098.6,0.8,1172.5,1.7,4.9152e-05,4096,51.25,11.17,3.2209999999999995e+36,7.0554e+35,NA,Gaussian,False
11400,B11401,20240818,60539.715006163,60539.721599426,530.1,0.7,5.22,0.73,26.47,1.51,288.3,9.6,1146.6,5.4,1290.7,2.4,1434.9,5.4,4.9152e-05,4096,138.19,20.76,1.6940600000000002e+37,2.60655e+36,NA,Gaussian,False
11401,B11402,20240818,60539.715007575,60539.721600838,527.5,0.4,3.3,0.4,44.91,2.45,117.9,2.0,1001.0,1.1,1060.0,0.5,1118.9,1.1,4.9152e-05,4096,148.39,19.78,7.43893e+36,9.9954e+35,NA,Gaussian,False
11402,B11403,20240818,60539.715356611,60539.721949874,530.3,0.4,3.11,0.22,84.81,4.6,128.4,5.4,1002.9,1.7,1067.1,2.7,1131.3,5.1,4.9152e-05,4096,263.79,23.33,1.4401999999999998e+37,1.4106199999999998e+36,NA,CDF,False
11403,B11404,20240818,60539.715845547,60539.72243881,528.1,0.2,7.23,0.09,439.99,29.24,222.3,4.0,1002.1,1.0,1113.3,2.1,1224.5,3.9,4.9152e-05,4096,3181.27,215.22,3.00707e+38,2.10511e+37,NA,CDF,False
11404,B11405,20240818,60539.715845861,60539.722439124,527.2,0.6,6.06,0.1,304.85,20.12,204.2,9.3,1003.4,2.1,1105.5,4.6,1207.6,9.1,4.9152e-05,4096,1846.3,125.52,1.6031099999999998e+38,1.3118500000000001e+37,NA,CDF,False
11405,B11406,20240818,60539.715882214,60539.722475477,529.4,0.4,3.56,0.31,62.29,4.22,123.0,8.6,1006.5,3.3,1068.0,4.1,1129.5,7.9,4.9152e-05,4096,221.46,24.46,1.1582300000000001e+37,1.51419e+36,NA,CDF,False
11406,B11407,20240818,60539.716395963,60539.722989226,530.0,0.7,2.24,0.41,25.83,1.44,215.3,32.7,1232.1,32.2,1339.7,16.2,1447.4,5.1,4.9152e-05,4096,57.91,11.07,5.3011000000000006e+36,1.29453e+36,NA,CDF,False
11407,B11408,20240818,60539.71651849,60539.723111753,528.8,0.2,2.78,0.24,46.76,2.16,206.6,18.3,1029.5,7.0,1132.8,9.3,1236.2,16.9,4.9152e-05,4096,130.08,12.72,1.14274e+37,1.5077000000000002e+36,NA,CDF,False
11408,B11409,20240818,60539.716534318,60539.723127581,529.7,0.3,2.61,0.35,34.58,2.3,202.7,7.9,1262.5,4.4,1363.9,1.9,1465.3,4.4,4.9152e-05,4096,90.23,13.46,7.77658e+36,1.1987899999999999e+36,NA,Gaussian,False
11409,B11410,20240818,60539.716541281,60539.723134544,530.7,0.2,2.71,0.3,48.72,2.37,312.9,11.0,1020.8,6.1,1177.3,2.7,1333.7,6.1,4.9152e-05,4096,132.19,15.83,1.75874e+37,2.1951499999999998e+36,NA,Gaussian,False
11410,B11411,20240818,60539.716603333,60539.723196596,529.7,0.3,4.35,0.45,43.2,2.03,244.7,6.1,1098.6,3.5,1221.0,1.6,1343.3,3.5,4.9152e-05,4096,187.96,21.46,1.95574e+37,2.2855499999999998e+36,NA,Gaussian,False
11411,B11412,20240818,60539.716685267,60539.72327853,531.9,0.4,5.49,0.16,112.89,10.52,401.7,33.0,1085.0,32.8,1285.9,16.1,1486.7,3.9,4.9152e-05,4096,620.09,60.69,1.05915e+38,1.3533700000000002e+37,NA,CDF,False
11412,B11413,20240818,60539.716773735,60539.723366998,528.3,0.3,1.41,0.13,53.19,2.57,218.0,11.7,1272.5,6.5,1381.5,2.7,1490.5,6.5,4.9152e-05,4096,74.81,7.8,6.93488e+36,8.12946e+35,NA,Gaussian,False
11413,B11414,20240818,60539.716830674,60539.723423937,530.9,0.1,3.83,0.18,73.43,3.89,352.6,22.9,1021.4,4.7,1197.7,10.9,1374.0,22.4,4.9152e-05,4096,280.98,19.79,4.21276e+37,4.0356899999999996e+36,NA,CDF,False
11414,B11415,20240818,60539.716852971,60539.723446234,529.0,0.5,7.18,0.06,541.59,25.98,487.3,97.5,1008.2,68.9,1251.9,68.9,1495.5,68.9,4.9152e-05,4096,3890.96,189.48,8.06226e+38,1.6601999999999998e+38,complex,Manual,True
11415,B11416,20240818,60539.717003739,60539.723597002,531.3,0.2,3.76,0.41,25.77,2.04,482.4,96.5,1006.3,68.2,1247.5,68.2,1488.7,68.2,4.9152e-05,4096,96.96,13.08,1.9887800000000002e+37,4.79894e+36,complex,Manual,False
11416,B11417,20240818,60539.717009848,60539.723603111,530.9,0.1,3.2,0.06,392.47,31.02,266.3,12.0,1002.4,1.2,1135.6,5.9,1268.7,12.0,4.9152e-05,4096,1257.39,102.2,1.4237899999999999e+38,1.3231500000000001e+37,NA,CDF,False
11417,B11418,20240818,60539.717677069,60539.724270332,526.2,0.4,12.64,0.74,119.69,9.46,180.9,11.1,1024.0,4.1,1114.5,5.3,1204.9,10.3,4.9152e-05,4096,1513.23,148.59,1.1639899999999999e+38,1.3477500000000001e+37,NA,CDF,False
11418,B11419,20240818,60539.718386555,60539.724979818,530.3,1.3,6.47,0.09,373.48,29.64,215.8,7.7,1283.0,7.7,1391.0,3.9,1498.9,0.9,4.9152e-05,4096,2415.07,194.38,2.2160699999999997e+38,1.9510900000000002e+37,NA,CDF,False
11419,B11420,20240818,60539.718472904,60539.725066167,529.8,0.2,3.48,0.15,105.33,8.14,202.9,9.7,1023.7,7.6,1125.1,4.1,1226.6,6.0,4.9152e-05,4096,366.5,32.58,3.16196e+37,3.19154e+36,NA,CDF,False
11420,B11421,20240818,60539.718696304,60539.725289567,528.5,0.4,1.89,0.26,31.97,2.84,230.9,11.1,1266.9,6.1,1382.3,2.6,1497.7,6.1,4.9152e-05,4096,60.55,9.86,5.944689999999999e+36,1.00925e+36,NA,Gaussian,False
11421,B11422,20240818,60539.71872546,60539.725318723,530.0,0.2,4.25,0.45,36.32,3.21,261.7,52.3,1230.9,37.0,1361.8,37.0,1492.6,37.0,4.9152e-05,4096,154.36,21.22,1.71768e+37,4.1665e+36,complex,Manual,False
11422,B11423,20240818,60539.718948279,60539.725541542,528.3,0.3,3.17,0.37,39.6,2.27,210.9,19.7,1006.5,3.3,1112.0,9.9,1217.4,19.5,4.9152e-05,4096,125.7,16.41,1.1272500000000002e+37,1.80922e+36,NA,CDF,False
11423,B11424,20240818,60539.719139583,60539.725732846,528.9,1.7,2.67,0.3,42.45,2.48,182.8,9.2,1304.5,5.1,1396.0,2.2,1487.4,5.1,4.9152e-05,4096,113.5,14.39,8.82212e+36,1.2030599999999999e+36,NA,Gaussian,False
11424,B11425,20240818,60539.719287408,60539.725880671,528.1,1.6,2.09,0.36,24.72,2.37,226.2,10.8,1291.4,5.9,1404.4,2.5,1517.5,5.9,4.9152e-05,4096,51.7,10.27,4.97301e+36,1.01614e+36,NA,Gaussian,False
11425,B11426,20240818,60539.719684872,60539.726278135,526.6,0.3,1.28,0.1,97.17,8.09,94.3,4.6,1402.9,3.9,1450.1,2.3,1497.2,2.4,4.9152e-05,4096,124.4,13.95,4.9881599999999997e+36,6.0991400000000004e+35,NA,CDF,False
11426,B11427,20240818,60539.719972867,60539.72656613,528.7,1.6,1.93,0.26,32.62,2.42,230.9,6.5,1012.3,3.7,1127.8,1.7,1243.2,3.7,4.9152e-05,4096,62.94,9.79,6.179989999999999e+36,9.767390000000001e+35,NA,Gaussian,False
11427,B11428,20240818,60539.720066978,60539.726660241,528.2,1.9,2.41,0.36,31.67,2.02,146.2,4.2,1047.3,2.3,1120.4,1.0,1193.5,2.3,4.9152e-05,4096,76.33,12.36,4.7448099999999997e+36,7.80514e+35,NA,Gaussian,False
11428,B11429,20240818,60539.720124489,60539.726717752,530.0,0.3,3.25,0.33,46.2,3.42,172.5,13.2,1023.5,5.1,1109.8,6.0,1196.1,12.2,4.9152e-05,4096,150.13,18.74,1.10117e+37,1.61208e+36,NA,CDF,False
11429,B11430,20240818,60539.720289875,60539.726883138,530.1,0.4,8.91,0.54,60.26,3.46,270.1,7.5,1044.5,5.1,1179.6,3.3,1314.6,5.5,4.9152e-05,4096,536.81,44.67,6.16519e+37,5.40828e+36,NA,CDF,False
11430,B11431,20240818,60539.720291692,60539.726884955,530.9,0.9,3.88,0.35,62.89,4.73,104.7,3.9,1002.0,0.9,1054.3,2.0,1106.7,3.8,4.9152e-05,4096,243.75,28.57,1.0851400000000002e+37,1.3346399999999998e+36,NA,CDF,False
11431,B11432,20240818,60539.720359493,60539.726952756,532.4,0.2,4.23,0.31,43.36,3.09,448.4,13.0,1051.7,7.2,1276.0,3.1,1500.2,7.2,4.9152e-05,4096,183.58,18.78,3.5002600000000003e+37,3.7223299999999997e+36,NA,Gaussian,False
11432,B11433,20240818,60539.720461511,60539.727054774,530.7,0.3,4.98,0.77,29.79,1.53,154.5,30.6,1014.0,3.7,1091.2,15.2,1168.4,30.4,4.9152e-05,4096,148.35,24.24,9.74572e+36,2.50242e+36,NA,CDF,False
11433,B11434,20240818,60539.720461925,60539.727055188,526.0,0.3,5.14,0.67,37.59,1.93,122.6,8.4,1011.3,3.6,1072.6,4.1,1133.9,7.6,4.9152e-05,4096,193.35,27.24,1.00796e+37,1.579e+36,NA,CDF,False
11434,B11435,20240818,60539.720548363,60539.727141626,529.4,0.3,3.39,0.47,29.34,2.69,294.1,14.7,1102.2,8.3,1249.2,3.8,1396.3,8.3,4.9152e-05,4096,99.44,16.6,1.2435e+37,2.16641e+36,NA,Gaussian,False
11435,B11436,20240818,60539.720626619,60539.727219882,529.7,0.5,5.34,0.68,23.56,1.91,426.6,13.6,1064.7,7.6,1278.0,3.3,1491.3,7.6,4.9152e-05,4096,125.81,19.05,2.2821e+37,3.5308399999999996e+36,NA,Gaussian,False
11436,B11437,20240818,60539.721239637,60539.7278329,531.1,0.3,2.46,0.24,41.05,3.53,259.8,52.0,1235.8,36.7,1365.7,36.7,1495.5,36.7,4.9152e-05,4096,101.0,13.14,1.1157700000000001e+37,2.66383e+36,NA,Manual,False
11437,B11438,20240818,60539.722102337,60539.7286956,531.3,0.4,4.59,0.21,110.62,6.1,164.0,17.6,1005.0,3.2,1087.0,8.7,1168.9,17.4,4.9152e-05,4096,508.04,36.49,3.5428e+37,4.57515e+36,NA,CDF,False
11438,B11439,20240818,60539.72229809,60539.728891353,531.5,0.2,3.69,0.19,73.46,4.58,231.1,15.4,1023.2,5.4,1138.8,7.2,1254.3,14.4,4.9152e-05,4096,270.76,21.83,2.6606500000000002e+37,2.78284e+36,NA,CDF,False
11439,B11440,20240818,60539.722453147,60539.72904641,531.6,0.3,4.17,0.5,35.91,2.99,246.9,25.1,1251.7,25.0,1375.2,12.5,1498.6,1.3,4.9152e-05,4096,149.83,21.93,1.57295e+37,2.80342e+36,NA,CDF,False
11440,B11441,20240818,60539.722454166,60539.729047429,530.8,0.1,2.74,0.17,51.58,4.29,357.7,6.4,1007.9,3.6,1186.7,1.5,1365.5,3.6,4.9152e-05,4096,141.56,14.75,2.15317e+37,2.2762e+36,NA,Gaussian,False
11441,B11442,20240818,60539.722454816,60539.729048079,530.9,0.2,3.18,0.23,53.09,4.42,263.7,9.4,1027.2,4.2,1159.1,4.6,1291.0,8.4,4.9152e-05,4096,168.77,18.52,1.89236e+37,2.18372e+36,NA,CDF,False
11442,B11443,20240818,60539.722653486,60539.729246749,530.5,0.3,2.22,0.4,26.57,2.0,257.8,8.0,1108.7,4.5,1237.6,2.1,1366.5,4.5,4.9152e-05,4096,58.87,11.4,6.45373e+36,1.26612e+36,NA,Gaussian,False
11443,B11444,20240818,60539.722670033,60539.729263296,528.5,0.1,1.22,0.06,116.71,8.76,301.1,5.3,1190.5,3.0,1341.0,2.6,1491.5,4.3,4.9152e-05,4096,142.94,13.06,1.83012e+37,1.7022799999999998e+36,NA,CDF,False
11444,B11445,20240818,60539.72287395,60539.729467213,529.2,0.1,1.32,0.06,119.23,5.22,467.0,10.8,1004.5,2.8,1238.0,5.1,1471.5,10.4,4.9152e-05,4096,157.55,9.81,3.12859e+37,2.0779599999999998e+36,NA,CDF,False
11445,B11446,20240818,60539.723028508,60539.729621771,529.1,0.2,3.59,0.17,118.81,9.22,141.9,7.7,1004.3,3.0,1075.3,3.9,1146.3,7.1,4.9152e-05,4096,426.45,38.77,2.57309e+37,2.72455e+36,NA,CDF,False
11446,B11447,20240818,60539.723568432,60539.730161695,530.1,0.1,2.7,0.11,78.77,5.17,478.7,5.1,1017.6,3.9,1256.9,2.5,1496.3,3.2,4.9152e-05,4096,212.65,16.46,4.32844e+37,3.3813099999999997e+36,NA,CDF,False
11447,B11448,20240822,60543.738506073,60543.745087846,532.8,0.4,11.54,0.46,101.87,5.74,407.1,10.1,1028.8,4.0,1232.3,4.7,1435.9,9.2,4.9152e-05,4096,1175.15,80.8,2.0342299999999998e+38,1.4868800000000001e+37,NA,CDF,False
11448,B11449,20240822,60543.739116197,60543.745697966,527.0,1.5,7.72,0.73,50.11,2.64,267.0,33.5,1230.8,33.4,1364.3,16.5,1497.8,2.6,4.9152e-05,4096,386.7,41.96,4.3903e+37,7.282339999999999e+36,NA,CDF,False
11449,B11450,20240822,60543.739116394,60543.745698163,528.1,0.2,6.85,0.12,371.03,19.56,188.8,8.4,1310.1,8.4,1404.5,4.2,1498.9,0.9,4.9152e-05,4096,2540.02,140.61,2.03912e+38,1.4481999999999998e+37,NA,CDF,False
11450,B11451,20240822,60543.73911651,60543.745698279,527.1,0.1,1.17,0.11,109.39,5.77,126.9,12.6,1014.3,3.0,1077.7,6.2,1141.2,12.3,4.9152e-05,4096,127.89,13.36,6.90091e+36,9.94435e+35,NA,CDF,False
11451,B11452,20240822,60543.73911662,60543.745698389,524.5,0.3,6.45,0.22,109.81,5.79,485.8,4.4,1013.1,4.4,1256.0,2.2,1498.9,0.9,4.9152e-05,4096,707.88,44.45,1.46225e+38,9.27634e+36,NA,CDF,False
11452,B11453,20240822,60543.739116934,60543.745698703,531.0,0.3,4.17,0.07,317.0,16.71,320.3,16.8,1178.5,16.8,1338.7,8.4,1498.9,1.0,4.9152e-05,4096,1322.18,73.49,1.80074e+38,1.3762100000000002e+37,NA,CDF,False
11453,B11454,20240822,60543.73939529,60543.745977057,528.5,0.2,1.24,0.1,111.23,6.16,105.4,2.4,1011.7,1.3,1064.4,0.6,1117.0,1.3,4.9152e-05,4096,137.68,13.9,6.170469999999999e+36,6.3876500000000004e+35,NA,Gaussian,False
11454,B11455,20240822,60543.740199591,60543.746781352,530.3,1.3,5.24,0.96,32.62,1.67,179.0,5.5,994.1,3.1,1083.6,1.3,1173.1,3.1,4.9152e-05,4096,170.93,32.49,1.30099e+37,2.50494e+36,NA,Gaussian,False
11455,B11456,20240822,60543.740396758,60543.746978518,530.3,0.4,2.7,0.4,37.47,1.87,245.2,7.1,1000.6,3.9,1123.2,1.8,1245.8,3.9,4.9152e-05,4096,101.36,15.72,1.05682e+37,1.6671099999999998e+36,NA,Gaussian,False
11456,B11457,20240822,60543.740508849,60543.747090608,530.6,0.2,3.13,0.11,147.26,7.34,259.4,4.9,1013.8,3.5,1143.5,2.3,1273.2,3.5,4.9152e-05,4096,461.0,27.76,5.08477e+37,3.2085299999999997e+36,NA,CDF,False
11457,B11458,20240822,60543.740574613,60543.747156372,528.7,0.1,1.1,0.06,108.29,5.31,453.1,90.6,1002.4,64.1,1228.9,64.1,1455.5,64.1,4.9152e-05,4096,118.82,9.1,2.28915e+37,4.9017e+36,NA,Manual,False
11458,B11459,20240822,60543.741015478,60543.747597234,530.0,0.3,2.65,0.65,18.84,0.99,224.3,7.4,1032.3,4.1,1144.4,1.8,1256.6,4.1,4.9152e-05,4096,49.86,12.47,4.75507e+36,1.19929e+36,NA,Gaussian,False
11459,B11460,20240822,60543.741252255,60543.74783401,532.5,0.7,5.39,0.22,140.32,7.09,157.2,3.5,1002.2,1.1,1080.8,1.8,1159.4,3.3,4.9152e-05,4096,756.69,49.45,5.05798e+37,3.49204e+36,NA,CDF,False
11460,B11461,20240822,60543.741470329,60543.748052082,532.0,0.3,4.29,0.61,24.36,1.14,553.1,24.4,985.9,13.3,1262.4,5.3,1539.0,13.3,4.9152e-05,4096,104.5,15.68,2.4576e+37,3.84369e+36,NA,Gaussian,False
11461,B11462,20240822,60543.741755459,60543.74833721,530.1,0.6,7.58,2.11,13.36,0.64,372.8,15.0,1054.6,8.4,1241.0,3.8,1427.4,8.4,4.9152e-05,4096,101.29,28.63,1.60558e+37,4.58457e+36,NA,Gaussian,False
11462,B11463,20240822,60543.741897892,60543.748479642,532.0,0.2,3.91,0.27,62.93,3.34,339.4,25.6,1031.9,5.6,1201.6,12.3,1371.3,25.0,4.9152e-05,4096,246.16,21.62,3.55244e+37,4.11237e+36,NA,CDF,False
11463,B11464,20240822,60543.742047674,60543.748629423,528.9,0.1,10.88,0.79,43.76,2.31,495.1,99.0,1004.3,70.0,1251.9,70.0,1499.5,70.0,4.9152e-05,4096,476.16,42.75,1.00242e+38,2.19717e+37,NA,Manual,False
11464,B11465,20240822,60543.742048557,60543.748630306,530.4,0.1,3.76,0.22,71.57,3.78,377.2,14.0,1024.1,4.0,1212.7,6.8,1401.3,13.4,4.9152e-05,4096,269.2,21.18,4.31769e+37,3.75619e+36,NA,CDF,False
11465,B11466,20240822,60543.742071536,60543.748653285,528.0,0.8,6.87,0.16,167.84,8.12,343.5,11.4,1149.5,10.3,1321.3,5.7,1493.0,5.1,4.9152e-05,4096,1153.23,62.19,1.6843999999999998e+38,1.06657e+37,NA,CDF,False
11466,B11467,20240822,60543.742074405,60543.748656154,531.2,0.3,2.74,0.37,30.45,1.45,416.0,35.2,1220.2,19.9,1428.2,9.3,1636.2,19.9,4.9152e-05,4096,83.37,12.03,1.47465e+37,2.46673e+36,NA,Gaussian,False
11467,B11468,20240822,60543.742126968,60543.748708717,531.0,0.3,2.43,0.51,30.61,1.72,98.0,3.2,1010.4,1.8,1059.5,0.8,1108.5,1.8,4.9152e-05,4096,74.52,16.07,3.10538e+36,6.77104e+35,NA,Gaussian,False
11468,B11469,20240822,60543.74212724,60543.748708989,527.6,0.4,2.83,0.49,41.39,2.32,131.8,16.2,1017.9,4.9,1083.8,7.6,1149.7,15.4,4.9152e-05,4096,117.23,21.21,6.569989999999999e+36,1.43692e+36,NA,CDF,False
11469,B11470,20240822,60543.742154171,60543.74873592,528.9,0.1,2.35,0.07,183.22,9.8,492.2,98.4,1000.4,69.6,1246.5,69.6,1492.6,69.6,4.9152e-05,4096,430.33,26.15,9.006220000000001e+37,1.88188e+37,NA,Manual,False
11470,B11471,20240822,60543.74234899,60543.748930737,531.8,0.2,3.55,0.1,159.15,7.41,410.2,15.1,1009.3,3.6,1214.4,7.4,1419.5,14.6,4.9152e-05,4096,565.22,30.42,9.85868e+37,6.42825e+36,NA,CDF,False
11471,B11472,20240822,60543.742349644,60543.748931391,530.5,0.2,2.11,0.22,49.1,2.73,257.6,30.2,1015.5,4.2,1144.3,14.9,1273.1,29.9,4.9152e-05,4096,103.5,12.19,1.1336300000000001e+37,1.88417e+36,NA,CDF,False
11472,B11473,20240822,60543.74235011,60543.748931857,528.2,0.3,3.55,0.7,28.31,1.58,201.5,4.2,1017.5,2.3,1118.2,1.0,1219.0,2.3,4.9152e-05,4096,100.54,20.47,8.61428e+36,1.7629199999999998e+36,NA,Gaussian,False
11473,B11474,20240822,60543.742351975,60543.748933722,530.6,0.1,2.45,0.13,86.52,4.12,383.4,38.5,1092.1,37.6,1283.8,18.3,1475.5,8.2,4.9152e-05,4096,212.17,15.26,3.45891e+37,4.27191e+36,NA,CDF,False
11474,B11475,20240822,60543.742553117,60543.749134863,527.5,0.9,5.75,0.99,40.32,2.09,109.6,1.9,1002.6,1.1,1057.4,0.4,1112.2,1.1,4.9152e-05,4096,231.75,41.86,1.0800200000000002e+37,1.95974e+36,NA,Gaussian,False
11475,B11476,20240822,60543.743235815,60543.749817557,530.6,0.4,2.09,0.46,20.98,1.01,352.7,19.2,1121.0,10.7,1297.4,4.7,1473.7,10.7,4.9152e-05,4096,43.93,9.96,6.5876e+36,1.53609e+36,NA,Gaussian,False
11476,B11477,20240822,60543.743534823,60543.750116563,528.2,1.6,2.14,0.36,24.38,1.29,473.4,18.8,1018.8,10.5,1255.5,4.7,1492.2,10.5,4.9152e-05,4096,52.12,9.19,1.04908e+37,1.89653e+36,NA,Gaussian,False
11477,B11478,20240822,60543.743535098,60543.750116838,532.1,0.4,3.87,0.48,31.18,1.65,339.5,7.7,1000.6,4.3,1170.4,1.9,1340.1,4.3,4.9152e-05,4096,120.59,16.35,1.74077e+37,2.39319e+36,NA,Gaussian,False
11478,B11479,20240822,60543.744128733,60543.750710469,528.7,0.4,3.33,0.46,36.61,1.99,280.1,14.6,1272.4,8.0,1412.4,3.3,1552.5,8.0,4.9152e-05,4096,121.9,18.26,1.45181e+37,2.3027e+36,NA,Gaussian,False
11479,B11480,20240822,60543.744426455,60543.751008189,527.6,0.3,12.7,0.22,208.29,9.85,381.3,10.1,1104.4,6.9,1295.1,4.8,1485.7,7.4,4.9152e-05,4096,2644.46,133.31,4.28754e+38,2.4416600000000003e+37,NA,CDF,False
11480,B11481,20240822,60543.744470862,60543.751052595,529.5,1.8,2.8,0.29,76.87,3.72,106.4,4.6,1392.6,4.6,1445.8,2.3,1498.9,0.8,4.9152e-05,4096,215.35,24.46,9.742839999999999e+36,1.1839399999999999e+36,NA,CDF,False
11481,B11482,20240822,60543.744541633,60543.751123366,529.0,0.2,5.06,0.68,35.94,1.98,241.7,3.8,1003.8,2.1,1124.7,0.9,1245.5,2.1,4.9152e-05,4096,181.92,26.45,1.8696400000000001e+37,2.73454e+36,NA,Gaussian,False
11482,B11483,20240822,60543.744563726,60543.751145459,525.8,0.5,4.18,0.36,83.18,4.57,107.1,10.4,1004.5,3.2,1058.1,5.3,1111.6,9.9,4.9152e-05,4096,348.0,35.2,1.5847900000000002e+37,2.22214e+36,NA,CDF,False
11483,B11484,20240822,60543.744590129,60543.751171862,528.8,0.3,6.33,0.88,37.78,2.0,190.4,7.0,1314.0,3.9,1409.2,1.6,1504.4,3.9,4.9152e-05,4096,239.04,35.45,1.93529e+37,2.9571599999999997e+36,NA,Gaussian,False
11484,B11485,20240822,60543.744590736,60543.751172469,531.5,0.2,2.86,0.31,39.17,1.87,404.3,80.9,1086.4,57.2,1288.5,57.2,1490.7,57.2,4.9152e-05,4096,112.1,13.44,1.9271500000000001e+37,4.49548e+36,NA,Manual,False
11485,B11486,20240822,60543.744787287,60543.751369018,530.6,0.1,2.19,0.09,114.49,5.53,380.2,5.7,1013.2,3.4,1203.3,2.7,1393.4,4.6,4.9152e-05,4096,250.8,16.19,4.0544999999999996e+37,2.68749e+36,NA,CDF,False
11486,B11487,20240822,60543.745502972,60543.752084699,529.0,0.2,7.21,0.89,49.53,2.64,210.7,10.8,1015.3,3.6,1120.6,5.2,1226.0,10.1,4.9152e-05,4096,357.26,48.13,3.20079e+37,4.61399e+36,NA,CDF,False
11487,B11488,20240822,60543.745603375,60543.752185101,529.7,0.1,2.23,0.11,86.26,4.38,404.6,8.0,1075.8,4.8,1278.1,4.0,1480.4,6.4,4.9152e-05,4096,192.49,13.33,3.3116800000000003e+37,2.38516e+36,NA,CDF,False
11488,B11489,20240822,60543.745606349,60543.752188075,531.3,0.3,4.9,0.31,77.81,3.93,248.9,5.3,1007.0,3.5,1131.5,2.5,1255.9,3.9,4.9152e-05,4096,381.2,31.0,4.0344300000000003e+37,3.39148e+36,NA,CDF,False
11489,B11490,20240822,60543.745737065,60543.75231879,528.6,0.1,1.24,0.06,209.18,10.42,335.5,19.7,1008.2,3.7,1176.0,9.6,1343.8,19.3,4.9152e-05,4096,259.66,17.46,3.7042300000000003e+37,3.30672e+36,NA,CDF,False
11490,B11491,20240822,60543.745764761,60543.752346486,530.9,0.2,2.45,0.29,36.62,1.93,426.6,33.5,1126.5,18.3,1339.8,7.5,1553.1,18.3,4.9152e-05,4096,89.74,11.58,1.6278700000000001e+37,2.45881e+36,NA,Gaussian,False
11491,B11492,20240822,60543.745795778,60543.752377503,531.4,0.1,3.33,0.27,49.04,2.41,469.7,93.9,1013.1,66.4,1248.0,66.4,1482.8,66.4,4.9152e-05,4096,163.53,15.61,3.26598e+37,7.23561e+36,NA,Manual,False
11492,B11493,20240822,60543.745875856,60543.75245758,530.8,0.2,2.25,0.2,51.13,2.44,331.8,13.7,1216.2,7.5,1382.1,3.0,1548.0,7.5,4.9152e-05,4096,115.13,11.64,1.62438e+37,1.77372e+36,NA,Gaussian,False
11493,B11494,20240822,60543.746392015,60543.752973736,530.9,0.1,2.52,0.15,64.16,3.37,468.8,93.8,1016.1,66.3,1250.4,66.3,1484.8,66.3,4.9152e-05,4096,161.92,13.02,3.22777e+37,6.96012e+36,NA,Manual,False
11494,B11495,20240822,60543.746679327,60543.753261046,529.3,0.4,2.65,0.34,44.43,2.12,171.6,32.8,1294.7,29.3,1380.5,16.0,1466.3,14.7,4.9152e-05,4096,117.78,16.06,8.5937e+36,2.01785e+36,NA,CDF,False
11495,B11496,20240822,60543.74719283,60543.753774546,529.9,0.1,2.54,0.15,96.25,5.56,255.9,51.2,1000.4,36.2,1128.4,36.2,1256.3,36.2,4.9152e-05,4096,244.79,20.14,2.66359e+37,5.76229e+36,NA,CDF,False
